match_date,year,home_team_name,away_team_name,home_hist_win_rate,away_hist_win_rate,home_hist_draw_rate,away_hist_draw_rate,home_hist_goals_per_game,away_hist_goals_per_game,home_hist_goals_conceded_per_game,away_hist_goals_conceded_per_game,home_hist_matches_played,away_hist_matches_played,hist_win_rate_diff,hist_goals_per_game_diff,is_group_stage,is_knockout,stage_ordinal,home_is_host,away_is_host,home_wc_appearances,away_wc_appearances,wc_appearances_diff,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,h2h_home_win_rate,home_elo,away_elo,elo_diff,home_rolling5_win_rate,away_rolling5_win_rate,home_rolling5_goals_pg,away_rolling5_goals_pg,home_rest_days,away_rest_days,home_attack_x_away_defense,away_attack_x_home_defense,elo_x_form_diff,result
1990-06-30,1990,Argentina,Yugoslavia,0.5333333333333333,0.4375,0.15555555555555556,0.1875,1.8,1.71875,1.2666666666666666,1.3125,45.0,32.0,0.09583333333333333,0.08125000000000004,0,1,3,0,0,9,7,2,0,0,0,0,0.33,1638.7478954964056,1536.2466931444437,102.50120235196187,0.6,0.8,1.4,1.8,6.0,4.0,2.3625000000000003,2.177083333333333,-20.50024047039238,home team win
1990-06-30,1990,Republic of Ireland,Italy,0.25,0.5686274509803921,0.75,0.21568627450980393,0.5,1.6666666666666667,0.5,1.0196078431372548,4.0,51.0,-0.31862745098039214,-1.1666666666666667,0,1,3,0,1,0,11,-11,0,0,0,0,0.33,1520.4513984642645,1662.3619209759963,-141.91052251173187,0.25,0.8,0.5,1.2,5.0,5.0,0.5098039215686274,0.8333333333333334,78.05078738145254,away team win
1990-07-01,1990,Czechoslovakia,West Germany,0.3793103448275862,0.6101694915254238,0.1724137931034483,0.1864406779661017,1.5172413793103448,2.169491525423729,1.5172413793103448,1.2881355932203389,29.0,59.0,-0.23085914669783758,-0.652250146113384,0,1,3,0,0,7,9,-2,0,0,1,1,0.0,1506.4912324158647,1660.8906291509686,-154.3993967351039,0.6,0.6,2.2,2.8,8.0,7.0,1.9544126241963762,3.291642314436002,-0.0,away team win
1990-07-01,1990,Cameroon,England,0.42857142857142855,0.4473684210526316,0.42857142857142855,0.2894736842105263,0.8571428571428571,1.3157894736842106,1.0,0.868421052631579,7.0,38.0,-0.018796992481203034,-0.4586466165413535,0,1,3,0,0,1,8,-7,0,0,0,0,0.33,1539.7033560461862,1601.8636517333152,-62.160295687129064,0.6,0.4,1.2,0.8,8.0,5.0,0.7443609022556391,1.3157894736842106,-12.43205913742581,away team win
1990-07-03,1990,Argentina,Italy,0.5434782608695652,0.5769230769230769,0.15217391304347827,0.21153846153846154,1.7608695652173914,1.6538461538461537,1.2391304347826086,1.0,46.0,52.0,-0.03344481605351168,0.10702341137123761,0,1,4,0,1,9,11,-2,0,2,2,4,0.0,1650.1598851957865,1672.167410254486,-22.007525058699457,0.6,1.0,0.8,1.4,3.0,3.0,1.7608695652173914,2.0493311036789295,8.803010023479784,home team win
1990-07-04,1990,West Germany,England,0.6166666666666667,0.46153846153846156,0.18333333333333332,0.28205128205128205,2.15,1.358974358974359,1.2666666666666666,0.8974358974358975,60.0,39.0,0.15512820512820513,0.7910256410256409,0,1,4,0,0,9,8,1,1,1,1,3,0.3333333333333333,1670.2141072028728,1615.0312214984222,55.182885704450655,0.8,0.6,2.6,1.2,3.0,3.0,1.9294871794871795,1.7213675213675215,11.036577140890135,home team win
1990-07-07,1990,Italy,England,0.5660377358490566,0.45,0.20754716981132076,0.275,1.6415094339622642,1.35,1.0,0.9,53.0,40.0,0.11603773584905658,0.29150943396226414,0,1,5,1,0,11,8,3,0,0,0,0,0.33,1655.155279568474,1601.5513315102562,53.60394805821784,0.8,0.6,1.4,1.2,4.0,3.0,1.4773584905660377,1.35,10.720789611643571,home team win
1990-07-08,1990,West Germany,Argentina,0.6229508196721312,0.5531914893617021,0.18032786885245902,0.14893617021276595,2.1311475409836067,1.7446808510638299,1.2622950819672132,1.2340425531914894,61.0,47.0,0.06975933031042902,0.38646668991977684,0,1,6,0,0,9,9,0,1,1,1,3,0.3333333333333333,1683.6939971910388,1667.1720158817984,16.521981309240346,0.8,0.8,2.0,1.0,4.0,5.0,2.629926752703174,2.2023020579002446,0.0,home team win
1994-06-17,1994,Germany,Bolivia,0.5,0.0,0.16666666666666666,0.0,2.3333333333333335,0.0,2.1666666666666665,5.333333333333333,6.0,3.0,0.5,2.3333333333333335,1,0,0,0,0,2,2,0,0,0,0,0,0.33,1512.084315261533,1456.9826857313205,55.10162953021245,0.4,0.0,1.8,0.0,365.0,365.0,12.444444444444445,0.0,22.04065181208498,home team win
1994-06-17,1994,Spain,South Korea,0.40625,0.0,0.1875,0.125,1.34375,0.625,1.1875,3.625,32.0,8.0,0.40625,0.71875,1,0,0,0,0,8,3,5,1,0,0,1,1.0,1523.017095572772,1405.7614803250883,117.25561524768364,0.4,0.0,1.4,0.8,365.0,365.0,4.87109375,0.7421875,46.90224609907346,draw
1994-06-18,1994,United States,Switzerland,0.3,0.2777777777777778,0.0,0.1111111111111111,1.4,1.5555555555555556,2.9,2.4444444444444446,10.0,18.0,0.0222222222222222,-0.15555555555555567,1,0,0,1,0,4,6,-2,0,0,0,0,0.33,1444.0852765326238,1428.8000655775677,15.285210955056073,0.2,0.0,1.0,0.4,365.0,365.0,3.4222222222222225,4.511111111111111,3.057042191011215,draw
1994-06-18,1994,Italy,Republic of Ireland,0.5740740740740741,0.2,0.2037037037037037,0.6,1.6481481481481481,0.4,1.0,0.6,54.0,5.0,0.37407407407407406,1.248148148148148,1,0,0,0,0,12,1,11,1,0,0,1,1.0,1668.7061287377485,1510.6459091857748,158.06021955197366,0.8,0.2,1.6,0.4,365.0,365.0,0.9888888888888888,0.4,94.83613173118421,away team win
1994-06-18,1994,Colombia,Romania,0.14285714285714285,0.25,0.2857142857142857,0.16666666666666666,1.2857142857142858,1.3333333333333333,2.142857142857143,1.6666666666666667,7.0,12.0,-0.10714285714285715,-0.04761904761904745,1,0,0,0,0,2,5,-3,0,0,0,0,0.33,1469.886023641298,1465.1348035229582,4.751220118339688,0.2,0.2,0.8,1.2,365.0,365.0,2.1428571428571432,2.8571428571428568,0.0,away team win
1994-06-19,1994,Belgium,Morocco,0.32,0.14285714285714285,0.12,0.42857142857142855,1.32,0.7142857142857143,1.96,1.1428571428571428,25.0,7.0,0.17714285714285716,0.6057142857142858,1,0,0,0,0,8,2,6,0,0,0,0,0.33,1467.4995032918919,1489.0837226259316,-21.584219334039744,0.4,0.2,1.6,0.8,365.0,365.0,1.5085714285714285,1.4,-4.316843866807949,home team win
1994-06-19,1994,Norway,Mexico,0.0,0.20689655172413793,0.0,0.1724137931034483,1.0,0.9310344827586207,2.0,2.206896551724138,1.0,29.0,-0.20689655172413793,0.06896551724137934,1,0,0,0,0,1,9,-8,0,0,0,0,0.33,1486.9400723414067,1441.7666736589408,45.17339868246586,0.0,0.6,1.0,1.2,365.0,365.0,2.206896551724138,1.8620689655172413,-27.104039209479513,home team win
1994-06-19,1994,Cameroon,Sweden,0.375,0.3548387096774194,0.375,0.1935483870967742,1.0,1.6451612903225807,1.25,1.6774193548387097,8.0,31.0,0.020161290322580627,-0.6451612903225807,1,0,0,0,0,2,8,-6,0,0,0,0,0.33,1526.5357862810793,1470.9435531653637,55.592233115715544,0.6,0.0,1.4,0.6,365.0,365.0,1.6774193548387097,2.056451612903226,33.35533986942932,draw
1994-06-20,1994,Brazil,Russia,0.6666666666666666,0.33,0.15151515151515152,0.33,2.242424242424242,0.0,0.9848484848484849,0.0,66.0,0.0,0.0,0.0,1,0,0,0,0,14,0,14,0,0,0,0,0.33,1707.9058349872043,1500.0,207.90583498720434,0.6,0.35714285714285715,1.0,1.7142857142857142,365.0,5.0,0.0,0.0,50.49141706832105,home team win
1994-06-20,1994,Netherlands,Saudi Arabia,0.4,0.33,0.3,0.33,1.75,0.0,1.15,0.0,20.0,0.0,0.0,0.0,1,0,0,0,0,5,0,5,0,0,0,0,0.33,1545.4628865560048,1500.0,45.46288655600483,0.0,0.21052631578947367,0.8,0.7368421052631579,365.0,5.0,0.0,0.0,-9.571134011790491,home team win
1994-06-21,1994,Argentina,Greece,0.5416666666666666,0.33,0.14583333333333334,0.33,1.7083333333333333,0.0,1.2291666666666667,0.0,48.0,0.0,0.0,0.0,1,0,0,0,0,10,0,10,0,0,0,0,0.33,1651.9323082194892,1500.0,151.9323082194892,0.6,0.2,0.6,0.5,365.0,5.0,0.0,0.0,60.77292328779567,home team win
1994-06-21,1994,Germany,Spain,0.5714285714285714,0.3939393939393939,0.14285714285714285,0.21212121212121213,2.142857142857143,1.3636363636363635,1.8571428571428572,1.2121212121212122,7.0,33.0,0.17748917748917747,0.7792207792207793,1,0,0,0,0,2,8,-6,0,0,0,0,0.33,1525.5678545364476,1517.8133571752599,7.7544973611877595,0.4,0.4,1.6,1.6,4.0,4.0,2.5974025974025974,2.5324675324675323,0.0,draw
1994-06-21,1994,Nigeria,Bulgaria,0.33,0.0,0.33,0.375,0.0,0.6875,0.0,2.1875,0.0,16.0,0.0,0.0,1,0,0,0,0,0,5,-5,0,0,0,0,0.33,1500.0,1401.8586253085414,98.14137469145862,0.2857142857142857,0.0,1.0952380952380953,0.6,5.0,365.0,0.0,0.0,28.040392768988177,home team win
1994-06-22,1994,Romania,Switzerland,0.3076923076923077,0.2631578947368421,0.15384615384615385,0.15789473684210525,1.4615384615384615,1.5263157894736843,1.6153846153846154,2.3684210526315788,13.0,19.0,0.04453441295546562,-0.06477732793522284,1,0,0,0,0,5,6,-1,0,0,0,0,0.33,1481.3535916570638,1429.5035217662505,51.8500698908133,0.4,0.0,1.4,0.4,4.0,4.0,3.4615384615384612,2.4655870445344132,20.74002795632532,away team win
1994-06-22,1994,United States,Colombia,0.2727272727272727,0.125,0.09090909090909091,0.25,1.3636363636363635,1.25,2.727272727272727,2.25,11.0,8.0,0.1477272727272727,0.11363636363636354,1,0,0,1,0,4,2,2,0,0,0,0,0.33,1443.381820343941,1453.6672355071923,-10.2854151632514,0.0,0.2,1.0,1.0,4.0,4.0,3.068181818181818,3.4090909090909087,2.0570830326502803,home team win
1994-06-23,1994,Italy,Norway,0.5636363636363636,0.5,0.2,0.0,1.6181818181818182,1.0,1.0,1.0,55.0,2.0,0.0636363636363636,0.6181818181818182,1,0,0,0,0,12,1,11,1,0,0,1,1.0,1645.8909894648145,1500.8714043284476,145.0195851363669,0.6,0.5,1.2,1.0,5.0,4.0,1.6181818181818182,1.0,14.501958513636689,home team win
1994-06-23,1994,South Korea,Bolivia,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,3.4444444444444446,4.25,9.0,4.0,0.0,0.7777777777777778,1,0,0,0,0,3,2,1,0,0,0,0,0.33,1410.9652187226004,1443.499146456406,-32.53392773380551,0.0,0.0,1.0,0.0,6.0,6.0,3.305555555555556,0.0,-0.0,draw
1994-06-24,1994,Sweden,Russia,0.34375,0.0,0.21875,0.0,1.65625,0.0,1.6875,2.0,32.0,1.0,0.34375,1.65625,1,0,0,0,0,8,0,8,0,0,0,0,0.33,1473.4820432357278,1492.5745735241755,-19.092530288447733,0.0,0.0,1.0,0.0,5.0,4.0,3.3125,0.0,-0.0,home team win
1994-06-24,1994,Mexico,Republic of Ireland,0.2,0.3333333333333333,0.16666666666666666,0.5,0.9,0.5,2.1666666666666665,0.5,30.0,6.0,-0.1333333333333333,0.4,1,0,0,0,0,9,1,8,0,0,0,0,0.33,1427.8353416718999,1533.4610484587088,-105.6257067868089,0.4,0.4,0.8,0.4,5.0,6.0,0.45,1.0833333333333333,-0.0,home team win
1994-06-24,1994,Brazil,Cameroon,0.6716417910447762,0.3333333333333333,0.14925373134328357,0.4444444444444444,2.2388059701492535,1.1111111111111112,0.9701492537313433,1.3333333333333333,67.0,9.0,0.33830845771144286,1.1276948590381424,1,0,0,0,0,14,2,12,0,0,0,0,0.33,1715.3312614630288,1523.9972962107151,191.33396525231365,0.8,0.4,1.2,1.6,4.0,5.0,2.9850746268656714,1.077943615257048,76.53358610092546,home team win
1994-06-25,1994,Belgium,Netherlands,0.34615384615384615,0.42857142857142855,0.11538461538461539,0.2857142857142857,1.3076923076923077,1.7619047619047619,1.8846153846153846,1.1428571428571428,26.0,21.0,-0.0824175824175824,-0.45421245421245415,1,0,0,0,0,8,5,3,0,0,0,0,0.33,1484.4922165488492,1559.3811114014293,-74.88889485258005,0.6,0.2,1.4,1.0,6.0,5.0,1.4945054945054945,3.3205128205128203,-29.95555794103202,home team win
1994-06-25,1994,Saudi Arabia,Morocco,0.0,0.125,0.0,0.375,1.0,0.625,2.0,1.125,1.0,8.0,-0.125,0.375,1,0,0,0,0,0,2,-2,0,0,0,0,0.33,1486.0817751545756,1472.0910093689743,13.990765785601297,0.0,0.2,1.0,0.6,5.0,6.0,1.125,1.25,-2.7981531571202596,home team win
1994-06-25,1994,Argentina,Nigeria,0.5510204081632653,1.0,0.14285714285714285,0.0,1.7551020408163265,3.0,1.2040816326530612,0.0,49.0,1.0,-0.44897959183673475,-1.2448979591836735,1,0,0,0,0,10,0,10,0,0,0,0,0.33,1661.3498942139895,1511.596913776377,149.75298043761245,0.8,1.0,1.2,3.0,4.0,4.0,0.0,3.612244897959184,-29.950596087522484,home team win
1994-06-26,1994,Bulgaria,Greece,0.0,0.0,0.35294117647058826,0.0,0.6470588235294118,0.0,2.235294117647059,4.0,17.0,1.0,0.0,0.6470588235294118,1,0,0,0,0,5,0,5,0,0,0,0,0.33,1390.2617115321643,1490.5824140054997,-100.32070247333536,0.0,0.0,0.4,0.0,5.0,5.0,2.588235294117647,0.0,-0.0,home team win
1994-06-26,1994,Switzerland,Colombia,0.3,0.1111111111111111,0.15,0.2222222222222222,1.65,1.2222222222222223,2.3,2.2222222222222223,20.0,9.0,0.18888888888888888,0.4277777777777776,1,0,0,0,0,6,2,4,0,0,0,0,0.33,1447.8737356984948,1437.1937129558999,10.680022742594929,0.2,0.0,1.2,0.8,4.0,4.0,3.6666666666666665,2.8111111111111113,2.136004548518986,away team win
1994-06-26,1994,United States,Romania,0.3333333333333333,0.2857142857142857,0.08333333333333333,0.14285714285714285,1.4166666666666667,1.4285714285714286,2.5833333333333335,1.7857142857142858,12.0,14.0,0.047619047619047616,-0.011904761904761862,1,0,0,1,0,4,5,-1,0,0,0,0,0.33,1459.8553428952334,1462.9833777248195,-3.128034829586113,0.2,0.2,1.0,1.2,4.0,4.0,2.529761904761905,3.6904761904761907,-0.0,away team win
1994-06-27,1994,Bolivia,Spain,0.0,0.38235294117647056,0.2,0.23529411764705882,0.0,1.3529411764705883,3.4,1.2058823529411764,5.0,34.0,-0.38235294117647056,-1.3529411764705883,1,0,0,0,0,2,8,-6,0,0,0,0,0.33,1442.0052675158288,1518.1704056900683,-76.16513817423947,0.0,0.4,0.0,1.8,4.0,6.0,0.0,4.6000000000000005,30.46605526969579,away team win
1994-06-27,1994,Germany,South Korea,0.5,0.0,0.25,0.3,2.0,0.7,1.75,3.1,8.0,10.0,0.5,1.3,1,0,0,0,0,2,3,-1,0,0,0,0,0.33,1525.2108060216392,1412.4590976631775,112.75170835846166,0.4,0.0,1.6,0.6,6.0,4.0,6.2,1.2249999999999999,45.10068334338467,home team win
1994-06-28,1994,Italy,Mexico,0.5714285714285714,0.22580645161290322,0.19642857142857142,0.16129032258064516,1.6071428571428572,0.9354838709677419,0.9821428571428571,2.129032258064516,56.0,31.0,0.34562211981566815,0.6716589861751153,1,0,0,0,0,12,9,3,1,0,0,1,1.0,1655.5751855407864,1448.5550661227473,207.02011941803903,0.6,0.6,1.0,1.0,5.0,4.0,3.421658986175115,0.9187788018433178,0.0,draw
1994-06-28,1994,Republic of Ireland,Norway,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.0,0.5714285714285714,0.6666666666666666,0.7142857142857143,1.0,7.0,3.0,-0.047619047619047616,-0.09523809523809523,1,0,0,0,0,1,1,0,0,0,0,0,0.33,1512.7413240078613,1491.1872082524758,21.55411575538551,0.4,0.3333333333333333,0.6,0.6666666666666666,4.0,5.0,0.5714285714285714,0.47619047619047616,1.436941050359035,draw
1994-06-28,1994,Russia,Cameroon,0.0,0.3,0.0,0.4,0.5,1.0,2.5,1.5,2.0,10.0,-0.3,-0.5,1,0,0,0,0,0,2,-2,0,0,0,0,0.33,1475.6962139907455,1516.01405180431,-40.31783781356444,0.0,0.2,0.5,1.2,4.0,4.0,0.75,2.5,8.063567562712889,home team win
1994-06-28,1994,Brazil,Sweden,0.6764705882352942,0.36363636363636365,0.14705882352941177,0.21212121212121213,2.25,1.696969696969697,0.9558823529411765,1.6666666666666667,68.0,33.0,0.3128342245989305,0.553030303030303,1,0,0,0,0,14,8,6,4,0,1,5,0.8,1723.314505869434,1490.3604027691579,232.95410310027614,0.8,0.2,1.4,1.6,4.0,4.0,3.75,1.6221033868092694,139.77246186016572,draw
1994-06-29,1994,Belgium,Saudi Arabia,0.37037037037037035,0.5,0.1111111111111111,0.0,1.2962962962962963,1.5,1.8148148148148149,1.5,27.0,2.0,-0.12962962962962965,-0.20370370370370372,1,0,0,0,0,8,0,8,0,0,0,0,0.33,1503.888541207046,1501.4378246114356,2.450716595610402,0.6,0.5,1.2,1.5,4.0,4.0,1.9444444444444444,2.7222222222222223,0.24507165956104013,away team win
1994-06-29,1994,Morocco,Netherlands,0.1111111111111111,0.4090909090909091,0.3333333333333333,0.2727272727272727,0.6666666666666666,1.6818181818181819,1.2222222222222223,1.1363636363636365,9.0,22.0,-0.297979797979798,-1.0151515151515151,1,0,0,0,0,2,5,-3,0,0,0,0,0.33,1456.7349599121142,1539.9847867432325,-83.2498268311183,0.2,0.2,0.8,0.8,4.0,4.0,0.7575757575757576,2.055555555555556,-0.0,away team win
1994-06-30,1994,Argentina,Bulgaria,0.56,0.05555555555555555,0.14,0.3333333333333333,1.76,0.8333333333333334,1.2,2.111111111111111,50.0,18.0,0.5044444444444445,0.9266666666666666,1,0,0,0,0,10,5,5,2,0,0,2,1.0,1670.8510702793963,1410.7573979416268,260.0936723377695,0.8,0.2,1.4,1.0,5.0,4.0,3.7155555555555555,1.0,156.0562034026617,away team win
1994-06-30,1994,Greece,Nigeria,0.0,0.5,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,-0.5,-2.0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,1470.0867275960372,1502.0957377109703,-32.00901011493306,0.0,0.5,0.0,2.0,4.0,5.0,0.0,8.0,16.00450505746653,away team win
1994-07-02,1994,Germany,Belgium,0.5555555555555556,0.35714285714285715,0.2222222222222222,0.10714285714285714,2.111111111111111,1.25,1.7777777777777777,1.7857142857142858,9.0,28.0,0.19841269841269843,0.8611111111111112,0,1,2,0,0,2,8,-6,1,0,0,1,1.0,1536.1933155429433,1487.775683408786,48.4176321341572,0.4,0.4,1.6,0.6,5.0,3.0,3.76984126984127,2.2222222222222223,0.0,home team win
1994-07-02,1994,Spain,Switzerland,0.4,0.2857142857142857,0.22857142857142856,0.14285714285714285,1.4,1.5714285714285714,1.2,2.2857142857142856,35.0,21.0,0.11428571428571432,-0.17142857142857149,0,1,2,0,0,8,6,2,1,0,0,1,1.0,1530.7180000771489,1431.3820573313712,99.33594274577763,0.4,0.2,1.8,1.2,5.0,6.0,3.1999999999999997,1.8857142857142857,19.86718854915553,home team win
1994-07-03,1994,Saudi Arabia,Sweden,0.6666666666666666,0.35294117647058826,0.0,0.23529411764705882,1.3333333333333333,1.6764705882352942,1.0,1.6470588235294117,3.0,34.0,0.31372549019607837,-0.3431372549019609,0,1,2,0,0,0,8,-8,0,0,0,0,0.33,1517.5506824096956,1499.725297633767,17.82538477592857,0.6666666666666666,0.2,1.3333333333333333,1.6,4.0,5.0,2.1960784313725488,1.6764705882352942,8.318512895433331,away team win
1994-07-03,1994,Romania,Argentina,0.3333333333333333,0.5490196078431373,0.13333333333333333,0.13725490196078433,1.4,1.7254901960784315,1.6666666666666667,1.2156862745098038,15.0,51.0,-0.215686274509804,-0.32549019607843155,0,1,2,0,0,5,10,-5,0,0,1,1,0.0,1478.8393302894729,1644.7019690638479,-165.862638774375,0.4,0.6,1.2,1.4,7.0,3.0,1.7019607843137252,2.8758169934640527,33.17252775487499,home team win
1994-07-04,1994,Netherlands,Republic of Ireland,0.43478260869565216,0.25,0.2608695652173913,0.5,1.6956521739130435,0.5,1.1304347826086956,0.625,23.0,8.0,0.18478260869565216,1.1956521739130435,0,1,2,0,0,5,1,4,0,0,1,1,0.0,1552.2227150287185,1511.7499917426696,40.472723286048904,0.4,0.4,1.2,0.4,5.0,6.0,1.059782608695652,0.5652173913043478,0.0,home team win
1994-07-04,1994,Brazil,United States,0.6666666666666666,0.3076923076923077,0.15942028985507245,0.07692307692307693,2.2318840579710146,1.3076923076923077,0.9565217391304348,2.4615384615384617,69.0,13.0,0.3589743589743589,0.9241917502787069,0,1,2,0,1,14,4,10,0,0,0,0,0.33,1713.9496110048249,1443.9993903305801,269.95022067424475,0.6,0.2,1.4,0.8,6.0,8.0,5.49386845039019,1.2508361204013378,107.98008826969789,home team win
1994-07-05,1994,Nigeria,Italy,0.6666666666666666,0.5614035087719298,0.0,0.21052631578947367,2.0,1.5964912280701755,0.6666666666666666,0.9824561403508771,3.0,57.0,0.10526315789473684,0.4035087719298245,0,1,2,0,0,0,12,-12,0,0,0,0,0.33,1516.6258247519133,1647.0297259030733,-130.40390115115997,0.6666666666666666,0.4,2.0,1.0,5.0,7.0,1.9649122807017543,1.064327485380117,-34.77437364030932,away team win
1994-07-05,1994,Mexico,Bulgaria,0.21875,0.10526315789473684,0.1875,0.3157894736842105,0.9375,0.8947368421052632,2.09375,2.0,32.0,19.0,0.11348684210526316,0.042763157894736836,0,1,2,0,0,9,5,4,1,0,0,1,1.0,1457.1005257604604,1436.9064991571752,20.194026603285238,0.4,0.4,1.0,1.2,7.0,5.0,1.875,1.8733552631578947,0.0,away team win
1994-07-09,1994,Italy,Spain,0.5689655172413793,0.4166666666666667,0.20689655172413793,0.2222222222222222,1.603448275862069,1.4444444444444444,0.9827586206896551,1.1666666666666667,58.0,36.0,0.15229885057471265,0.15900383141762453,0,1,3,0,0,12,8,4,1,0,1,2,0.5,1657.291369902282,1542.264116337927,115.02725356435508,0.6,0.4,1.2,2.0,4.0,7.0,1.870689655172414,1.4195402298850575,23.00545071287101,home team win
1994-07-09,1994,Netherlands,Brazil,0.4583333333333333,0.6714285714285714,0.25,0.15714285714285714,1.7083333333333333,2.2142857142857144,1.0833333333333333,0.9428571428571428,24.0,70.0,-0.21309523809523806,-0.5059523809523812,0,1,3,0,0,5,14,-9,1,0,0,1,1.0,1566.3672624209776,1719.5341002689806,-153.16683784800307,0.6,0.6,1.4,1.4,5.0,5.0,1.6107142857142855,2.3988095238095237,-0.0,away team win
1994-07-10,1994,Bulgaria,Germany,0.15,0.6,0.3,0.2,0.9,2.2,1.95,1.8,20.0,10.0,-0.44999999999999996,-1.3000000000000003,0,1,3,0,0,5,2,3,0,0,0,0,0.33,1453.8354226267743,1549.977923924394,-96.14250129761967,0.6,0.6,1.4,2.0,5.0,8.0,1.62,4.29,-0.0,home team win
1994-07-10,1994,Romania,Sweden,0.375,0.37142857142857144,0.125,0.22857142857142856,1.5,1.7142857142857142,1.6875,1.6285714285714286,16.0,35.0,0.0035714285714285587,-0.2142857142857142,0,1,3,0,0,5,8,-3,0,0,0,0,0.33,1501.9457584191985,1516.5454674311366,-14.599709011938103,0.6,0.4,1.6,2.0,7.0,7.0,2.442857142857143,2.892857142857143,-2.91994180238762,away team win
1994-07-13,1994,Bulgaria,Italy,0.19047619047619047,0.576271186440678,0.2857142857142857,0.2033898305084746,0.9523809523809523,1.6101694915254237,1.9047619047619047,0.9830508474576272,21.0,59.0,-0.3857949959644875,-0.6577885391444713,0,1,4,0,0,5,12,-7,0,0,1,1,0.0,1474.1532945191987,1668.1795870956694,-194.02629257647072,0.8,0.6,1.8,1.2,3.0,4.0,0.9362389023405973,3.0669895076674734,-38.805258515294156,away team win
1994-07-13,1994,Sweden,Brazil,0.3888888888888889,0.676056338028169,0.2222222222222222,0.15492957746478872,1.7222222222222223,2.2253521126760565,1.6388888888888888,0.9577464788732394,36.0,71.0,-0.2871674491392801,-0.5031298904538342,0,1,4,0,0,8,14,-6,0,4,2,6,0.0,1531.8735214437784,1728.904525483804,-197.03100404002566,0.6,0.8,2.2,2.0,3.0,4.0,1.649452269170579,3.647104851330204,39.406200808005146,away team win
1994-07-16,1994,Sweden,Bulgaria,0.3783783783783784,0.18181818181818182,0.21621621621621623,0.2727272727272727,1.6756756756756757,0.9545454545454546,1.6216216216216217,1.9090909090909092,37.0,22.0,0.19656019656019658,0.7211302211302211,0,1,5,0,0,8,5,3,0,0,1,1,0.0,1524.0851522159453,1466.2625488318697,57.82260338407559,0.6,0.8,1.8,2.0,3.0,3.0,3.199017199017199,1.5479115479115482,-11.564520676815123,home team win
1994-07-17,1994,Brazil,Italy,0.6805555555555556,0.5833333333333334,0.1527777777777778,0.2,2.2083333333333335,1.6166666666666667,0.9444444444444444,0.9833333333333333,72.0,60.0,0.09722222222222221,0.5916666666666668,0,1,6,0,0,14,12,2,2,2,0,4,0.5,1736.692894711637,1676.0703327829983,60.62256192863879,0.8,0.8,1.8,1.6,4.0,4.0,2.171527777777778,1.526851851851852,0.0,home team win
1998-06-10,1998,Brazil,Scotland,0.684931506849315,0.2,0.1506849315068493,0.3,2.1780821917808217,1.15,0.9315068493150684,1.75,73.0,20.0,0.484931506849315,1.0280821917808218,1,0,0,0,0,15,7,8,2,0,1,3,0.6666666666666666,1749.9291138274043,1467.127395005761,282.80171882164336,0.8,0.2,1.2,0.6,365.0,365.0,3.811643835616438,1.0712328767123287,169.68103129298603,home team win
1998-06-10,1998,Morocco,Norway,0.1,0.25,0.3,0.25,0.7,0.5,1.3,0.75,10.0,4.0,-0.15,0.19999999999999996,1,0,0,0,0,3,2,1,0,0,0,0,0.33,1444.497031626628,1492.1785405176674,-47.68150889103936,0.2,0.25,1.0,0.5,365.0,365.0,0.5249999999999999,0.65,2.3840754445519674,draw
1998-06-11,1998,Italy,Chile,0.5737704918032787,0.3333333333333333,0.19672131147540983,0.14285714285714285,1.5901639344262295,1.2380952380952381,0.9672131147540983,1.5238095238095237,61.0,21.0,0.24043715846994534,0.35206869633099136,1,0,0,0,0,13,6,7,1,1,0,2,0.5,1662.8341136672311,1460.506992774177,202.32712089305414,0.6,0.0,1.4,0.8,365.0,365.0,2.4231069476971117,1.1975019516003123,121.39627253583248,draw
1998-06-11,1998,Cameroon,Austria,0.2727272727272727,0.46153846153846156,0.36363636363636365,0.07692307692307693,1.0,1.5384615384615385,1.9090909090909092,1.6538461538461537,11.0,26.0,-0.18881118881118886,-0.5384615384615385,1,0,0,0,0,3,6,-3,0,0,0,0,0.33,1498.1656363779675,1512.408897050109,-14.24326067214156,0.2,0.2,1.4,0.8,365.0,365.0,1.6538461538461537,2.9370629370629375,-0.0,draw
1998-06-12,1998,Paraguay,Bulgaria,0.2727272727272727,0.17391304347826086,0.36363636363636365,0.2608695652173913,1.4545454545454546,0.9130434782608695,2.272727272727273,2.0,11.0,23.0,0.09881422924901184,0.5415019762845851,1,0,0,0,0,4,6,-2,0,0,0,0,0.33,1488.100926390241,1452.9010625664437,35.199863823797386,0.2,0.6,1.4,1.2,365.0,365.0,2.909090909090909,2.075098814229249,-14.079945529518954,draw
1998-06-12,1998,Saudi Arabia,Denmark,0.5,0.75,0.0,0.0,1.25,2.5,1.5,1.5,4.0,4.0,-0.25,-1.25,1,0,0,0,0,1,1,0,0,0,0,0,0.33,1500.730512612326,1534.8180783072637,-34.087565694937666,0.5,0.75,1.25,2.5,365.0,365.0,1.875,3.75,8.521891423734417,away team win
